1365.000000	59.537941	-3231.107666	-3231.107666	-3231.069620	0.000053	0.000096	-3231.141813
1405.000000	59.537941	-3231.107666	-3231.107666	-3231.066983	0.000055	0.000099	-3231.143963
1445.000000	59.537941	-3231.107666	-3231.107666	-3231.064233	0.000057	0.000102	-3231.146193
1485.000000	59.537941	-3231.107666	-3231.107666	-3231.061367	0.000059	0.000104	-3231.148498
1525.000000	59.537941	-3231.107666	-3231.107666	-3231.058382	0.000061	0.000107	-3231.150885
1565.000000	59.537941	-3231.107666	-3231.107666	-3231.055276	0.000063	0.000110	-3231.153350
1605.000000	59.537941	-3231.107666	-3231.107666	-3231.052046	0.000065	0.000113	-3231.155900
1645.000000	59.537941	-3231.107666	-3231.107666	-3231.048691	0.000067	0.000116	-3231.158534
1685.000000	59.537941	-3231.107666	-3231.107666	-3231.045208	0.000069	0.000118	-3231.161247
1725.000000	59.537941	-3231.107666	-3231.107666	-3231.041594	0.000071	0.000121	-3231.164051
1765.000000	59.537941	-3231.107666	-3231.107666	-3231.037847	0.000073	0.000124	-3231.166936
1805.000000	59.537941	-3231.107666	-3231.107666	-3231.033964	0.000075	0.000127	-3231.169913
1845.000000	59.537941	-3231.107666	-3231.107666	-3231.029944	0.000078	0.000130	-3231.172974
1885.000000	59.537941	-3231.107666	-3231.107666	-3231.025783	0.000080	0.000133	-3231.176130
1925.000000	59.537941	-3231.107666	-3231.107666	-3231.021479	0.000082	0.000135	-3231.179371
1965.000000	59.537941	-3231.107666	-3231.107666	-3231.017030	0.000084	0.000138	-3231.182709
5.000000	60.145470	-3231.127441	-3231.127441	-3231.127441	0.000000	0.000000	-3231.127441
45.000000	60.145470	-3231.127441	-3231.127441	-3231.127400	0.000002	0.000003	-3231.127472
85.000000	60.145470	-3231.127441	-3231.127441	-3231.127307	0.000003	0.000006	-3231.127565
125.000000	60.145470	-3231.127441	-3231.127441	-3231.127157	0.000004	0.000009	-3231.127716
165.000000	60.145470	-3231.127441	-3231.127441	-3231.126949	0.000006	0.000012	-3231.127924
205.000000	60.145470	-3231.127441	-3231.127441	-3231.126685	0.000007	0.000015	-3231.128189
245.000000	60.145470	-3231.127441	-3231.127441	-3231.126363	0.000009	0.000018	-3231.128511
285.000000	60.145470	-3231.127441	-3231.127441	-3231.125984	0.000010	0.000020	-3231.128890
325.000000	60.145470	-3231.127441	-3231.127441	-3231.125548	0.000012	0.000023	-3231.129327
365.000000	60.145470	-3231.127441	-3231.127441	-3231.125053	0.000013	0.000026	-3231.129822
405.000000	60.145470	-3231.127441	-3231.127441	-3231.124498	0.000015	0.000029	-3231.130373
445.000000	60.145470	-3231.127441	-3231.127441	-3231.123884	0.000016	0.000032	-3231.130983
485.000000	60.145470	-3231.127441	-3231.127441	-3231.123208	0.000017	0.000035	-3231.131650
525.000000	60.145470	-3231.127441	-3231.127441	-3231.122470	0.000019	0.000038	-3231.132376
